"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G14150",0,NA,NA,NA,NA,NA
"AT2G14160",0.220978903986876,1.1021515281592,4.99724364020502,0.220551889704138,0.825441364967029,NA
"AT2G14180",0.75665333496341,-1.28379702545151,3.94378932719602,-0.325523733379611,0.744784723249426,NA
"AT2G14190",0,NA,NA,NA,NA,NA
"AT2G14200",0,NA,NA,NA,NA,NA
"AT2G14210",0.782485381258937,-1.34116332593404,3.34966035260324,-0.400387855709531,0.688870867592088,NA
"AT2G14230",0,NA,NA,NA,NA,NA
"AT2G14240",0,NA,NA,NA,NA,NA
"AT2G14245",0,NA,NA,NA,NA,NA
"AT2G14265",0,NA,NA,NA,NA,NA
"AT2G14270",0,NA,NA,NA,NA,NA
"AT2G14280",0,NA,NA,NA,NA,NA
"AT2G14282",0,NA,NA,NA,NA,NA
"AT2G14288",0,NA,NA,NA,NA,NA
"AT2G14289",0,NA,NA,NA,NA,NA
"AT2G14300",0,NA,NA,NA,NA,NA
"AT2G14310",0,NA,NA,NA,NA,NA
"AT2G14320",0.444894746361509,2.107872650956,4.89195040188635,0.430885940737094,0.666551306623674,NA
"AT2G14330",0,NA,NA,NA,NA,NA
"AT2G14335",0,NA,NA,NA,NA,NA
"AT2G14340",0,NA,NA,NA,NA,NA
"AT2G14350",0,NA,NA,NA,NA,NA
"AT2G14365",0,NA,NA,NA,NA,NA
"AT2G14370",0,NA,NA,NA,NA,NA
"AT2G14378",0,NA,NA,NA,NA,NA
"AT2G14380",0,NA,NA,NA,NA,NA
"AT2G14390",0,NA,NA,NA,NA,NA
"AT2G14395",0,NA,NA,NA,NA,NA
"AT2G14400",0,NA,NA,NA,NA,NA
"AT2G14415",0,NA,NA,NA,NA,NA
"AT2G14420",0,NA,NA,NA,NA,NA
"AT2G14430",0,NA,NA,NA,NA,NA
"AT2G14440",0,NA,NA,NA,NA,NA
"AT2G14450",0,NA,NA,NA,NA,NA
"AT2G14455",0,NA,NA,NA,NA,NA
"AT2G14470",0,NA,NA,NA,NA,NA
"AT2G14500",0,NA,NA,NA,NA,NA
"AT2G14510",0,NA,NA,NA,NA,NA
"AT2G14535",0,NA,NA,NA,NA,NA
"AT2G14540",0,NA,NA,NA,NA,NA
"AT2G14570",0,NA,NA,NA,NA,NA
"AT2G14590",0,NA,NA,NA,NA,NA
"AT2G14595",0,NA,NA,NA,NA,NA
"AT2G14600",0,NA,NA,NA,NA,NA
"AT2G14605",0,NA,NA,NA,NA,NA
"AT2G14610",0.44342627716763,2.10354099041584,4.68647834071865,0.448853240638956,0.653537529120549,NA
"AT2G14630",0,NA,NA,NA,NA,NA
"AT2G14635",0,NA,NA,NA,NA,NA
"AT2G14640",0,NA,NA,NA,NA,NA
"AT2G14650",0.220978903986876,1.1021515281592,4.99724364020502,0.220551889704138,0.825441364967029,NA
"AT2G14670",0,NA,NA,NA,NA,NA
"AT2G14690",0.808317427554464,-1.39717407953709,3.86884931309823,-0.361134271838106,0.71799907436572,NA
"AT2G14692",0.220978903986876,1.1021515281592,4.99724364020502,0.220551889704138,0.825441364967029,NA
"AT2G14695",0,NA,NA,NA,NA,NA
"AT2G14700",0,NA,NA,NA,NA,NA
"AT2G14710",0,NA,NA,NA,NA,NA
"AT2G14730",0,NA,NA,NA,NA,NA
"AT2G14755",0,NA,NA,NA,NA,NA
"AT2G14760",0,NA,NA,NA,NA,NA
"AT2G14765",0,NA,NA,NA,NA,NA
"AT2G14770",0,NA,NA,NA,NA,NA
"AT2G14772",0,NA,NA,NA,NA,NA
"AT2G14774",0,NA,NA,NA,NA,NA
"AT2G14777",0,NA,NA,NA,NA,NA
"AT2G14780",0,NA,NA,NA,NA,NA
"AT2G14790",0,NA,NA,NA,NA,NA
"AT2G14793",0,NA,NA,NA,NA,NA
"AT2G14796",0,NA,NA,NA,NA,NA
"AT2G14810",0,NA,NA,NA,NA,NA
"AT2G14820",0.711263492655897,0.677515882565966,3.43868844954115,0.197027411034103,0.843806087301014,NA
"AT2G14830",0.222447373180754,1.10695571217707,4.9968980720458,0.221528575571657,0.824680889167006,NA
"AT2G14843",0,NA,NA,NA,NA,NA
"AT2G14846",0,NA,NA,NA,NA,NA
"AT2G14870",0,NA,NA,NA,NA,NA
"AT2G14920",0,NA,NA,NA,NA,NA
"AT2G14930",0,NA,NA,NA,NA,NA
"AT2G14935",0,NA,NA,NA,NA,NA
"AT2G14940",0.444894746361509,2.107872650956,4.89195040188635,0.430885940737094,0.666551306623674,NA
"AT2G14945",0,NA,NA,NA,NA,NA
"AT2G14950",0,NA,NA,NA,NA,NA
"AT2G14970",0,NA,NA,NA,NA,NA
"AT2G14980",0,NA,NA,NA,NA,NA
"AT2G14990",0,NA,NA,NA,NA,NA
"AT2G15010",0,NA,NA,NA,NA,NA
"AT2G15025",0,NA,NA,NA,NA,NA
"AT2G15029",0,NA,NA,NA,NA,NA
"AT2G15045",0,NA,NA,NA,NA,NA
"AT2G15060",2.8860675131411,-1.74061573497155,1.77660733958669,-0.979741384709401,0.327213792248518,NA
"AT2G15070",2.97684719775613,-3.63981183820022,2.21953469607782,-1.63989859885146,0.101026252250283,NA
"AT2G15100",0,NA,NA,NA,NA,NA
"AT2G15110",0,NA,NA,NA,NA,NA
"AT2G15130",0.490284588669021,-0.317081490414247,4.63276222668382,-0.0684432903955051,0.945432761850708,NA
"AT2G15140",0,NA,NA,NA,NA,NA
"AT2G15145",0,NA,NA,NA,NA,NA
"AT2G15150",0,NA,NA,NA,NA,NA
"AT2G15160",0,NA,NA,NA,NA,NA
"AT2G15170",0.881007785351382,-3.42824496099957,4.43673081211354,-0.772696182432228,0.439702206506598,NA
"AT2G15180",0,NA,NA,NA,NA,NA
"AT2G15185",0,NA,NA,NA,NA,NA
"AT2G15190",0,NA,NA,NA,NA,NA
"AT2G15200",0,NA,NA,NA,NA,NA
"AT2G15210",0,NA,NA,NA,NA,NA
"AT2G15250",0,NA,NA,NA,NA,NA
"AT2G15260",0,NA,NA,NA,NA,NA
"AT2G15318",0,NA,NA,NA,NA,NA
"AT2G15325",0,NA,NA,NA,NA,NA
"AT2G15327",0,NA,NA,NA,NA,NA
"AT2G15330",0,NA,NA,NA,NA,NA
"AT2G15340",0,NA,NA,NA,NA,NA
"AT2G15345",0,NA,NA,NA,NA,NA
"AT2G15350",0,NA,NA,NA,NA,NA
"AT2G15360",0,NA,NA,NA,NA,NA
"AT2G15370",0,NA,NA,NA,NA,NA
"AT2G15380",0,NA,NA,NA,NA,NA
"AT2G15410",0,NA,NA,NA,NA,NA
"AT2G15420",0,NA,NA,NA,NA,NA
"AT2G15450",0,NA,NA,NA,NA,NA
"AT2G15460",0,NA,NA,NA,NA,NA
"AT2G15470",0,NA,NA,NA,NA,NA
"AT2G15500",0,NA,NA,NA,NA,NA
"AT2G15510",0,NA,NA,NA,NA,NA
"AT2G15520",0,NA,NA,NA,NA,NA
"AT2G15535",0,NA,NA,NA,NA,NA
"AT2G15540",0,NA,NA,NA,NA,NA
"AT2G15550",0,NA,NA,NA,NA,NA
"AT2G15590",0,NA,NA,NA,NA,NA
"AT2G15600",0,NA,NA,NA,NA,NA
"AT2G15610",0,NA,NA,NA,NA,NA
"AT2G15640",0,NA,NA,NA,NA,NA
"AT2G15650",0,NA,NA,NA,NA,NA
"AT2G15660",0,NA,NA,NA,NA,NA
"AT2G15670",0,NA,NA,NA,NA,NA
"AT2G15680",0,NA,NA,NA,NA,NA
"AT2G15700",0,NA,NA,NA,NA,NA
"AT2G15710",0,NA,NA,NA,NA,NA
"AT2G15720",0,NA,NA,NA,NA,NA
"AT2G15740",0,NA,NA,NA,NA,NA
"AT2G15750",0,NA,NA,NA,NA,NA
"AT2G15770",0,NA,NA,NA,NA,NA
"AT2G15780",0,NA,NA,NA,NA,NA
"AT2G15815",0,NA,NA,NA,NA,NA
"AT2G15870",0,NA,NA,NA,NA,NA
"AT2G15920",0,NA,NA,NA,NA,NA
"AT2G15940",1.81471865118803,-0.779126639230194,2.14852014539889,-0.362634086023681,0.716878244109838,NA
"AT2G15990",0,NA,NA,NA,NA,NA
"AT2G16000",0,NA,NA,NA,NA,NA
"AT2G16005",1.33468423908453,3.69301976051626,3.83747231573185,0.962357368775431,0.335870120491504,NA
"AT2G16010",0,NA,NA,NA,NA,NA
"AT2G16015",0,NA,NA,NA,NA,NA
"AT2G16016",0,NA,NA,NA,NA,NA
"AT2G16018",0,NA,NA,NA,NA,NA
"AT2G16019",0,NA,NA,NA,NA,NA
"AT2G16020",0,NA,NA,NA,NA,NA
"AT2G16030",0,NA,NA,NA,NA,NA
"AT2G16040",0,NA,NA,NA,NA,NA
"AT2G16120",0,NA,NA,NA,NA,NA
"AT2G16130",0,NA,NA,NA,NA,NA
"AT2G16150",0.88685255433526,3.10355833825567,3.54616916369813,0.875186206576541,0.381472597099217,NA
"AT2G16160",0,NA,NA,NA,NA,NA
"AT2G16170",0,NA,NA,NA,NA,NA
"AT2G16180",0,NA,NA,NA,NA,NA
"AT2G16190",0.222447373180754,1.10695571217707,4.9968980720458,0.221528575571657,0.824680889167006,NA
"AT2G16200",0,NA,NA,NA,NA,NA
"AT2G16210",0,NA,NA,NA,NA,NA
"AT2G16220",0,NA,NA,NA,NA,NA
"AT2G16225",0,NA,NA,NA,NA,NA
"AT2G16230",0,NA,NA,NA,NA,NA
"AT2G16290",0.293669261783794,-1.82960689252525,4.98950190475368,-0.366691290523834,0.713849303864659,NA
"AT2G16300",0,NA,NA,NA,NA,NA
"AT2G16320",0,NA,NA,NA,NA,NA
"AT2G16330",0,NA,NA,NA,NA,NA
"AT2G16340",0,NA,NA,NA,NA,NA
"AT2G16360",0.293669261783794,-1.82960689252525,4.98950190475368,-0.366691290523834,0.713849303864659,NA
"AT2G16385",2.15962252426322,0.675106129402486,1.94081500425587,0.347846717962349,0.727955302096783,NA
"AT2G16410",0,NA,NA,NA,NA,NA
"AT2G16420",0.535674430976534,-2.72155760261616,4.89689689493793,-0.5557718818686,0.578366809798475,NA
"AT2G16450",0.9580744429383,1.21411825057564,3.10520549558347,0.39099449369856,0.695801305936938,NA
"AT2G16490",0,NA,NA,NA,NA,NA
"AT2G16505",0,NA,NA,NA,NA,NA
"AT2G16520",0,NA,NA,NA,NA,NA
"AT2G16535",0,NA,NA,NA,NA,NA
"AT2G16540",0,NA,NA,NA,NA,NA
"AT2G16560",0,NA,NA,NA,NA,NA
"AT2G16575",0,NA,NA,NA,NA,NA
"AT2G16592",0,NA,NA,NA,NA,NA
"AT2G16594",0,NA,NA,NA,NA,NA
"AT2G16610",0.220978903986876,1.1021515281592,4.99724364020502,0.220551889704138,0.825441364967029,NA
"AT2G16620",0,NA,NA,NA,NA,NA
"AT2G16670",0,NA,NA,NA,NA,NA
"AT2G16676",0,NA,NA,NA,NA,NA
"AT2G16680",0,NA,NA,NA,NA,NA
"AT2G16690",0,NA,NA,NA,NA,NA
"AT2G16730",0,NA,NA,NA,NA,NA
"AT2G16810",0,NA,NA,NA,NA,NA
"AT2G16820",0,NA,NA,NA,NA,NA
"AT2G16832",0,NA,NA,NA,NA,NA
"AT2G16835",0,NA,NA,NA,NA,NA
"AT2G16840",0,NA,NA,NA,NA,NA
"AT2G16953",0,NA,NA,NA,NA,NA
"AT2G16960",0,NA,NA,NA,NA,NA
"AT2G16970",0.220978903986876,1.1021515281592,4.99724364020502,0.220551889704138,0.825441364967029,NA
"AT2G16980",2.14006472825123,1.42603670042425,2.2405229760508,0.636474928249927,0.524466917315274,NA
"AT2G17000",0,NA,NA,NA,NA,NA
"AT2G17010",2.19916759758685,-3.15638410956867,2.38582004341166,-1.32297660851869,0.185843156860331,NA
"AT2G17043",0,NA,NA,NA,NA,NA
"AT2G17055",0.490284588669021,-0.317081490414247,4.63276222668382,-0.0684432903955051,0.945432761850708,NA
"AT2G17070",2.00505972778972,-1.01877127516587,2.40456672494736,-0.42368184862417,0.671797854589237,NA
"AT2G17090",0,NA,NA,NA,NA,NA
"AT2G17115",0,NA,NA,NA,NA,NA
"AT2G17160",0,NA,NA,NA,NA,NA
"AT2G17170",0,NA,NA,NA,NA,NA
"AT2G17180",0,NA,NA,NA,NA,NA
"AT2G17305",0,NA,NA,NA,NA,NA
"AT2G17310",0.220978903986876,1.1021515281592,4.99724364020502,0.220551889704138,0.825441364967029,NA
"AT2G17460",0,NA,NA,NA,NA,NA
"AT2G17590",0,NA,NA,NA,NA,NA
"AT2G17600",0,NA,NA,NA,NA,NA
"AT2G17610",0,NA,NA,NA,NA,NA
"AT2G17680",0.587338523567588,-2.84230942595916,4.88798853552553,-0.581488562279038,0.560911224686657,NA
"AT2G17690",0.883915615947503,3.09901907649874,4.43860847923084,0.698196088030672,0.485054572623314,NA
"AT2G17723",0,NA,NA,NA,NA,NA
"AT2G17750",0,NA,NA,NA,NA,NA
"AT2G17785",0,NA,NA,NA,NA,NA
"AT2G17845",0.267837215488267,-1.76255047301934,4.99412468784371,-0.352924803281262,0.72414481549112,NA
"AT2G17860",0,NA,NA,NA,NA,NA
"AT2G17890",2.43226552084115,0.834515832706792,2.13362934416571,0.391125025997945,0.695704823066915,NA
"AT2G17905",0,NA,NA,NA,NA,NA
"AT2G17910",0,NA,NA,NA,NA,NA
"AT2G17920",0,NA,NA,NA,NA,NA
"AT2G17940",0,NA,NA,NA,NA,NA
"AT2G17950",0.444894746361509,2.107872650956,4.89195040188635,0.430885940737094,0.666551306623674,NA
"AT2G17960",0,NA,NA,NA,NA,NA
"AT2G18025",0,NA,NA,NA,NA,NA
"AT2G18070",0,NA,NA,NA,NA,NA
"AT2G18080",0,NA,NA,NA,NA,NA
"AT2G18130",0,NA,NA,NA,NA,NA
"AT2G18140",0,NA,NA,NA,NA,NA
"AT2G18150",2.38206989744397,0.897726744332606,1.87680040216085,0.47832829921552,0.632416557531038,NA
"AT2G18200",0,NA,NA,NA,NA,NA
"AT2G18270",0,NA,NA,NA,NA,NA
"AT2G18320",0,NA,NA,NA,NA,NA
"AT2G18420",0,NA,NA,NA,NA,NA
"AT2G18460",0.220978903986876,1.1021515281592,4.99724364020502,0.220551889704138,0.825441364967029,NA
"AT2G18480",1.81762648178415,2.47961757620566,2.5290075695582,0.980470602798088,0.326853873748964,NA
"AT2G18490",0.662936711960627,2.68399952486648,4.85691241290541,0.55261435593007,0.580527509582065,NA
"AT2G18530",0,NA,NA,NA,NA,NA
"AT2G18540",0.561506477272061,-2.78289340779091,4.2954690093537,-0.647867183241446,0.517070857691468,NA
"AT2G18550",0.222447373180754,1.10695571217707,4.9968980720458,0.221528575571657,0.824680889167006,NA
"AT2G18580",0,NA,NA,NA,NA,NA
"AT2G18590",0,NA,NA,NA,NA,NA
"AT2G18640",0.51464816577067,-0.385215265311388,4.55991219550265,-0.0844786585345477,0.932675870199958,NA
"AT2G18685",0.444894746361509,2.107872650956,4.89195040188635,0.430885940737094,0.666551306623674,NA
"AT2G18721",0,NA,NA,NA,NA,NA
"AT2G18800",0.665873650348385,2.68995369419007,3.99523344920805,0.673290742177603,0.500762341353117,NA
"AT2G18810",0,NA,NA,NA,NA,NA
"AT2G18820",0.267837215488267,-1.76255047301934,4.99412468784371,-0.352924803281262,0.72414481549112,NA
"AT2G18830",0,NA,NA,NA,NA,NA
"AT2G18870",0,NA,NA,NA,NA,NA
"AT2G18880",0.561506477272061,-2.78289340779091,4.2954690093537,-0.647867183241446,0.517070857691468,NA
"AT2G18920",0,NA,NA,NA,NA,NA
"AT2G18938",1.29713354702961,-0.946289705784144,2.74373389094164,-0.344891211537785,0.730176157885989,NA
"AT2G18970",1.69223304350197,0.926140262137492,2.99427489269214,0.309303686310779,0.757090527098585,NA
"AT2G19000",0,NA,NA,NA,NA,NA
"AT2G19010",0,NA,NA,NA,NA,NA
"AT2G19020",0,NA,NA,NA,NA,NA
"AT2G19030",0,NA,NA,NA,NA,NA
"AT2G19040",0,NA,NA,NA,NA,NA
"AT2G19045",0,NA,NA,NA,NA,NA
"AT2G19050",0,NA,NA,NA,NA,NA
"AT2G19060",0.444894746361509,2.107872650956,4.89195040188635,0.430885940737094,0.666551306623674,NA
"AT2G19070",0,NA,NA,NA,NA,NA
"AT2G19100",0,NA,NA,NA,NA,NA
"AT2G19140",0,NA,NA,NA,NA,NA
"AT2G19146",0,NA,NA,NA,NA,NA
"AT2G19150",0.665873650348385,2.68995369419007,3.99523344920805,0.673290742177603,0.500762341353117,NA
"AT2G19210",0,NA,NA,NA,NA,NA
"AT2G19220",0,NA,NA,NA,NA,NA
"AT2G19230",0,NA,NA,NA,NA,NA
"AT2G19290",0,NA,NA,NA,NA,NA
"AT2G19300",0,NA,NA,NA,NA,NA
"AT2G19320",0,NA,NA,NA,NA,NA
"AT2G19330",0.881007785351382,-3.42824496099957,4.43673081211354,-0.772696182432228,0.439702206506598,NA
"AT2G19360",0,NA,NA,NA,NA,NA
"AT2G19365",0,NA,NA,NA,NA,NA
"AT2G19410",0,NA,NA,NA,NA,NA
"AT2G19420",0,NA,NA,NA,NA,NA
"AT2G19440",1.8493324048552,2.44787985508933,2.61218590233808,0.937100170741412,0.348707033628147,NA
"AT2G19500",0.441957807973751,2.0991861207856,4.89259076067734,0.429054099038316,0.667883855128731,NA
"AT2G19510",0,NA,NA,NA,NA,NA
"AT2G19610",0.758121804157288,-1.27963938235179,3.94155644106945,-0.324653319439616,0.745443468068944,NA
